BIRTHDATE;FIRSTNAME;ID;SEX
1984-08-19;Радмир;8686;MALE
2009-08-10;Данил;8687;MALE
2020-12-07;Анна;8688;FEMALE
1945-12-26;Марсель;8689;MALE
1968-08-26;Артемий;8690;MALE
1994-04-17;Инна;8691;FEMALE
1922-04-10;Нина;8692;FEMALE
1947-12-28;Оксана;8693;FEMALE
1971-08-17;Тимур;8694;MALE
1996-04-19;Арсений;8695;MALE
1924-04-28;Артём;8696;MALE
1949-12-03;Элина;8697;FEMALE
1973-08-19;Рустам;8698;MALE
1998-04-10;Тимофей;8699;MALE
1926-04-03;Федор;8700;MALE
1952-12-21;Святогор;8701;MALE
1975-08-22;Ангелина;8702;FEMALE
2001-04-12;Амир;8703;MALE
2016-12-26;Артемий;8704;MALE
1942-08-28;Арсений;8705;MALE
1965-04-17;Милена;8706;FEMALE
1991-04-07;Дарина;8707;FEMALE
2018-12-28;Варвара;8708;FEMALE
1944-08-19;Эдуард;8709;MALE
1967-08-19;Анна;8710;FEMALE
1993-04-10;Аделина;8711;FEMALE
2021-12-03;Ангелина;8712;FEMALE
1946-08-21;Алиса;8713;FEMALE
1970-08-10;Анатолий;8714;MALE
1995-04-12;Каролина;8715;FEMALE
1923-12-21;Василина;8716;FEMALE
1948-08-24;Виолетта;8717;FEMALE
1972-08-12;Василий;8718;MALE
1997-04-03;Виталий;8719;MALE
2007-12-12;Наталья;8720;FEMALE
1933-08-03;Александр;8721;MALE
1956-04-19;Алия;8722;FEMALE
1982-12-21;Наталия;8723;FEMALE
2010-12-02;Амина;8724;FEMALE
1935-08-05;Дарья;8725;FEMALE
1959-04-21;Артур;8726;MALE
1984-12-12;Влада;8727;FEMALE
2012-12-05;Вероника;8728;FEMALE
1937-08-24;Альбина;8729;FEMALE
1961-04-24;Тихон;8730;MALE
1986-04-14;Николай;8731;MALE
2014-12-07;Владимир;8732;MALE
1940-08-26;Полина;8733;FEMALE
1963-04-14;Ариана;8734;FEMALE
1989-04-17;Альберт;8735;MALE
1934-03-22;Жанна;8736;FEMALE
1959-11-12;Василиса;8737;FEMALE
1983-07-12;Всеволод;8738;MALE
2008-03-03;Роман;8739;MALE
1936-03-24;Сергей;8740;MALE
1962-11-15;Ника;8741;FEMALE
1985-07-03;Марина;8742;FEMALE
2011-03-21;Святослав;8743;MALE
1938-03-14;Данила;8744;MALE
1964-11-05;Виктор;8745;MALE
1987-07-05;Диана;8746;FEMALE
2013-03-24;Милана;8747;FEMALE
1940-03-17;Арина;8748;FEMALE
1966-11-08;Захар;8749;MALE
1989-07-08;Мелания;8750;FEMALE
2015-07-26;Александра;8751;FEMALE
1925-12-24;Юрий;8752;MALE
1951-12-14;Анжелика;8753;FEMALE
1974-08-14;Ольга;8754;FEMALE
2000-04-05;Георгий;8755;MALE
1927-11-26;Ильдар;8756;MALE
1953-11-17;Олег;8757;MALE
1976-07-17;Агата;8758;FEMALE
2002-03-08;Мария;8759;FEMALE
1929-11-01;Снежана;8760;FEMALE
1955-11-19;Игнат;8761;MALE
1978-07-07;Ярослава;8762;FEMALE
2004-03-26;Эмилия;8763;FEMALE
1932-03-19;Злата;8764;FEMALE
1957-11-10;Зарина;8765;FEMALE
1981-07-10;Владислав;8766;MALE
2006-03-28;Екатерина;8767;FEMALE
1951-03-05;Марьяна;8768;FEMALE
1977-11-24;Одиссей;8769;MALE
2000-11-24;Арсен;8770;MALE
1926-07-15;Дарина;8771;FEMALE
1954-02-08;Варвара;8772;FEMALE
1979-02-26;Виктория;8773;FEMALE
2003-11-26;Дмитрий;8774;MALE
1928-06-17;Марсель;8775;MALE
1956-02-10;Рустам;8776;MALE
1981-02-01;Алиса;8777;FEMALE
2005-10-17;Анатолий;8778;MALE
1930-06-08;Макар;8779;MALE
1958-02-01;Глеб;8780;MALE
1984-02-03;Амир;8781;MALE
2007-10-19;Ирина;8782;FEMALE
1933-06-10;Виталий;8783;MALE
1943-03-19;Эвелина;8784;FEMALE
1968-11-10;Анастасия;8785;FEMALE
1992-07-26;Савелий;8786;MALE
2017-07-17;Наталия;8787;FEMALE
1945-03-10;Амина;8788;FEMALE
1970-11-28;Людмила;8789;FEMALE
1994-07-01;Артур;8790;MALE
2019-07-19;Константин;8791;MALE
1947-03-12;Даниил;8792;MALE
1973-11-03;Альбина;8793;FEMALE
1996-11-03;Мадина;8794;FEMALE
1922-07-22;Ян;8795;MALE
1949-03-15;Петр;8796;MALE
1975-11-05;Михаил;8797;MALE
1998-11-22;Евгения;8798;FEMALE
1924-07-12;Лиана;8799;FEMALE
1969-06-01;Яромир;8800;MALE
1995-02-20;Роберт;8801;MALE
2018-10-08;Лидия;8802;FEMALE
1944-10-10;Родион;8803;MALE
1971-06-19;Давид;8804;MALE
1997-02-22;Самир;8805;MALE
2020-10-10;Марина;8806;FEMALE
1946-10-01;Татьяна;8807;FEMALE
1973-06-22;Дарья;8808;FEMALE
1999-02-13;Виктор;8809;MALE
1922-10-13;Назар;8810;MALE
1948-10-03;Милана;8811;FEMALE
1976-06-24;Арина;8812;FEMALE
2001-02-15;Юлиана;8813;FEMALE
1925-02-03;Антон;8814;MALE
1950-10-06;Даниэль;8815;MALE
1960-06-03;Юрий;8816;MALE
1986-02-22;Руслан;8817;MALE
2009-10-22;Лилия;8818;FEMALE
1935-06-12;Ясмина;8819;FEMALE
1962-06-06;Антонина;8820;FEMALE
1988-02-24;Эмиль;8821;MALE
2011-10-12;Валерий;8822;MALE
1937-06-15;Мирослава;8823;FEMALE
1965-06-24;Таисия;8824;FEMALE
1990-02-27;Тамара;8825;FEMALE
2014-10-15;Иван;8826;MALE
1939-06-05;Демид;8827;MALE
1967-06-26;Радмир;8828;MALE
1992-02-17;Маргарита;8829;FEMALE
2016-10-17;Герман;8830;MALE
1941-06-08;Илья;8831;MALE
1946-06-23;Варвара;8832;FEMALE
1971-02-14;Эльвира;8833;FEMALE
1995-11-02;Дмитрий;8834;MALE
2020-06-04;Самира;8835;FEMALE
1948-06-13;Виталина;8836;FEMALE
1974-02-16;Вероника;8837;FEMALE
1997-10-04;Анатолий;8838;MALE
1923-06-23;Рамиль;8839;MALE
1950-06-16;Тамерлан;8840;MALE
1976-02-07;Амир;8841;MALE
1999-10-07;Ирина;8842;FEMALE
1925-06-25;Виталий;8843;MALE
1952-06-18;Степан;8844;MALE
1978-02-09;Павел;8845;MALE
2001-10-25;Ольга;8846;FEMALE
1927-10-28;Эльмира;8847;FEMALE
1937-03-25;Амина;8848;FEMALE
1963-03-16;Людмила;8849;FEMALE
1986-11-16;Артур;8850;MALE
2012-07-07;Константин;8851;MALE
1939-03-28;Евгений;8852;MALE
1965-03-18;Камилла;8853;FEMALE
1988-11-06;Мадина;8854;FEMALE
2014-07-09;Антон;8855;MALE
1941-03-18;Петр;8856;MALE
1967-03-21;Михаил;8857;MALE
1990-11-09;Евгения;8858;FEMALE
2016-07-27;Лиана;8859;FEMALE
1944-03-21;Наталия;8860;FEMALE
1969-03-11;Леонид;8861;MALE
1993-11-11;Милена;8862;FEMALE
2018-07-02;Алёна;8863;FEMALE
1963-06-07;Давид;8864;MALE
1989-02-25;Самир;8865;MALE
2012-02-25;Марина;8866;FEMALE
1938-10-16;Амелия;8867;FEMALE
1966-06-09;Эмилия;8868;FEMALE
1991-06-28;Лев;8869;MALE
2015-02-28;Назар;8870;MALE
1940-10-19;Ксения;8871;FEMALE
1968-06-12;Арина;8872;FEMALE
1993-06-02;Юлиана;8873;FEMALE
2017-02-18;Влад;8874;MALE
1942-10-09;Даниэль;8875;MALE
1970-06-02;Родион;8876;MALE
1996-06-21;Жанна;8877;FEMALE
2019-02-21;Савелий;8878;MALE
1945-10-11;Мирослав;8879;MALE
1955-06-09;Антонина;8880;FEMALE
1980-02-11;Олег;8881;MALE
2004-10-28;Валерий;8882;MALE
1929-10-18;Мария;8883;FEMALE
1957-06-11;Оксана;8884;FEMALE
1982-02-02;Майя;8885;FEMALE
2006-10-02;Иван;8886;MALE
1931-10-21;Григорий;8887;MALE
1959-06-14;Вячеслав;8888;MALE
1985-02-04;Маргарита;8889;FEMALE
2008-10-21;Владислав;8890;MALE
1934-10-23;Илья;8891;MALE
1961-06-16;Святогор;8892;MALE
1987-02-07;Юрий;8893;MALE
2010-02-23;Лидия;8894;FEMALE
1936-10-14;Федор;8895;MALE
1981-09-02;Тимур;8896;MALE
2007-05-21;Виктория;8897;FEMALE
1930-01-09;Дамир;8898;MALE
1956-01-28;Марсель;8899;MALE
1983-09-21;Ян;8900;MALE
2009-05-12;Эдуард;8901;MALE
1932-01-12;Валентина;8902;FEMALE
1958-01-02;Семен;8903;MALE
1985-09-23;Глеб;8904;MALE
2011-05-14;Амир;8905;MALE
1934-01-14;Алина;8906;FEMALE
1960-01-05;Каролина;8907;FEMALE
1988-09-26;Василина;8908;FEMALE
2013-05-16;Павел;8909;MALE
1937-01-05;Василий;8910;MALE
1962-01-23;Эльмира;8911;FEMALE
1972-05-05;Егор;8912;MALE
1998-05-23;Платон;8913;MALE
2021-02-23;Владислава;8914;FEMALE
1947-10-14;Константин;8915;MALE
1974-09-07;Евгений;8916;MALE
2000-05-26;Андрей;8917;MALE
1923-01-14;Мадина;8918;FEMALE
1949-09-04;Влада;8919;FEMALE
1977-09-26;Алла;8920;FEMALE
2002-05-16;Михаил;8921;MALE
1926-01-16;Елисей;8922;MALE
1951-09-07;Кира;8923;FEMALE
1979-09-28;Ульяна;8924;FEMALE
2004-05-19;Эвелина;8925;FEMALE
1928-01-19;Арсен;8926;MALE
1953-09-09;Вадим;8927;MALE
1999-09-14;Галина;8928;FEMALE
1924-08-05;Богдан;8929;MALE
1948-05-05;Руслан;8930;MALE
1973-01-24;Татьяна;8931;FEMALE
2001-08-17;Елена;8932;FEMALE
1926-08-07;Таисия;8933;FEMALE
1950-04-23;Назар;8934;MALE
1975-12-26;Святослав;8935;MALE
2003-12-07;Данила;8936;MALE
1929-08-10;Юлиана;8937;FEMALE
1952-04-26;Диана;8938;FEMALE
1978-12-16;Даниэль;8939;MALE
2005-12-10;Родион;8940;MALE
1931-08-28;Захар;8941;MALE
1954-04-28;Мелания;8942;FEMALE
1980-12-19;Александра;8943;FEMALE
1990-09-16;Антонина;8944;FEMALE
2015-05-07;Анжелика;8945;FEMALE
1939-05-07;Никита;8946;MALE
1964-01-26;Георгий;8947;MALE
1992-09-19;Макар;8948;MALE
2018-05-09;Софья;8949;FEMALE
1941-05-10;Иван;8950;MALE
1967-01-28;Максим;8951;MALE
1994-09-21;Радмир;8952;MALE
2020-05-12;Данил;8953;MALE
1943-05-28;Ярослава;8954;FEMALE
1969-01-03;Илья;8955;MALE
1996-09-12;Вячеслав;8956;MALE
1922-09-14;Айдар;8957;MALE
1945-05-02;Валерия;8958;FEMALE
1971-01-21;Любовь;8959;FEMALE
1975-09-08;Ян;8960;MALE
2001-05-27;Даниил;8961;MALE
1924-05-27;Валентина;8962;FEMALE
1950-01-18;Семен;8963;MALE
1978-09-11;Николай;8964;MALE
2003-05-01;Петр;8965;MALE
1927-05-17;Алина;8966;FEMALE
1952-01-20;Евгения;8967;FEMALE
1980-09-01;Дарина;8968;FEMALE
2005-09-04;Павел;8969;MALE
1929-05-20;Василий;8970;MALE
1954-01-11;Эльмира;8971;FEMALE
1982-09-04;Самира;8972;FEMALE
2008-09-22;Марьяна;8973;FEMALE
1931-05-22;Одиссей;8974;MALE
1957-01-13;Дамир;8975;MALE
1967-09-10;Евгений;8976;MALE
1992-05-13;Андрей;8977;MALE
2016-01-01;Мадина;8978;FEMALE
1941-01-20;Влада;8979;FEMALE
1969-09-13;Регина;8980;FEMALE
1994-05-03;Кирилл;8981;MALE
2018-01-04;Виктор;8982;MALE
1943-01-22;Мелания;8983;FEMALE
1971-09-15;Ульяна;8984;FEMALE
1997-05-06;Эвелина;8985;FEMALE
2020-01-22;Арсен;8986;MALE
1946-01-25;Вадим;8987;MALE
1973-09-06;Константин;8988;MALE
1999-05-08;Наталья;8989;FEMALE
1922-05-24;Александр;8990;MALE
1948-01-15;Адель;8991;MALE
1993-12-20;Елена;8992;FEMALE
2019-08-23;Таисия;8993;FEMALE
1942-04-11;Назар;8994;MALE
1968-12-01;Денис;8995;MALE
1995-12-22;Илья;8996;MALE
2021-08-13;Снежана;8997;FEMALE
1944-04-13;Ярослав;8998;MALE
1970-04-04;Герман;8999;MALE
1997-12-25;Родион;9000;MALE
1923-08-15;Захар;9001;MALE
1946-04-04;Ева;9002;FEMALE
1972-04-06;Игорь;9003;MALE
2000-12-27;Татьяна;9004;FEMALE
1925-08-18;Давид;9005;MALE
1949-04-06;Алия;9006;FEMALE
1974-04-25;Марина;9007;FEMALE
1984-09-06;Макар;9008;MALE
2010-09-25;Майя;9009;FEMALE
1933-05-13;Иван;9010;MALE
1959-01-15;Григорий;9011;MALE
1986-09-25;Ринат;9012;MALE
2012-09-27;Глеб;9013;MALE
1935-05-15;Ярослава;9014;FEMALE
1961-01-06;Артём;9015;MALE
1989-01-27;Святогор;9016;MALE
2014-09-18;Айдар;9017;MALE
1938-05-18;Лидия;9018;FEMALE
1963-01-08;Любовь;9019;FEMALE
1991-12-01;Мирослава;9020;FEMALE
2016-08-20;Ильдар;9021;MALE
1940-05-08;Руслан;9022;MALE
1965-01-11;Юлия;9023;FEMALE
2011-12-16;Виталина;9024;FEMALE
1936-12-06;Эдуард;9025;MALE
1960-08-06;Анна;9026;FEMALE
1985-04-25;Аделина;9027;FEMALE
2013-12-18;Кира;9028;FEMALE
1938-12-09;Вероника;9029;FEMALE
1962-08-25;Алексей;9030;MALE
1987-04-15;Наташа;9031;FEMALE
2015-12-09;Василина;9032;FEMALE
1941-12-27;Кристина;9033;FEMALE
1964-08-27;Василий;9034;MALE
1990-04-18;Ростислав;9035;MALE
2017-04-11;Степан;9036;MALE
1943-12-02;Марьяна;9037;FEMALE
1966-08-02;Ольга;9038;FEMALE
1992-04-20;Дамир;9039;MALE
2002-12-18;Амина;9040;FEMALE
1927-08-08;Дарья;9041;FEMALE
1951-04-09;Артур;9042;MALE
1976-04-27;Влада;9043;FEMALE
2004-12-20;Регина;9044;FEMALE
1930-08-11;Камилла;9045;FEMALE
1953-08-11;Виктор;9046;MALE
1979-04-02;Антон;9047;MALE
2006-12-23;Владимир;9048;MALE
1932-08-13;Эвелина;9049;FEMALE
1955-08-01;Ариана;9050;FEMALE
1981-04-20;Альберт;9051;MALE
2008-12-13;Гордей;9052;MALE
1934-12-04;Егор;9053;MALE
1957-08-04;Милена;9054;FEMALE
1983-04-23;Владислава;9055;FEMALE
1928-03-27;Сергей;9056;MALE
1954-11-18;Ника;9057;FEMALE
1977-07-18;Нелли;9058;FEMALE
2003-07-09;Святослав;9059;MALE
1930-03-02;Демид;9060;MALE
1956-11-20;Радмир;9061;MALE
1979-07-21;Диана;9062;FEMALE
2005-07-11;Ксения;9063;FEMALE
1933-03-04;Арина;9064;FEMALE
1958-11-23;Захар;9065;MALE
1982-11-11;Мелания;9066;FEMALE
2007-07-14;Александра;9067;FEMALE
1935-03-23;Татьяна;9068;FEMALE
1960-11-25;Жанна;9069;FEMALE
1984-11-13;Савелий;9070;MALE
2009-07-04;Амалия;9071;FEMALE
2019-03-13;Макар;9072;MALE
1945-11-04;Олег;9073;MALE
1968-07-20;Агата;9074;FEMALE
1994-03-11;Мария;9075;FEMALE
1922-03-04;Каролина;9076;FEMALE
1947-11-23;Рустам;9077;MALE
1971-07-23;Ярослава;9078;FEMALE
1996-03-13;Нина;9079;FEMALE
1924-03-06;Злата;9080;FEMALE
1949-11-25;Зарина;9081;FEMALE
1973-07-25;Владислав;9082;MALE
1998-07-16;Любовь;9083;FEMALE
1926-03-09;Ясмина;9084;FEMALE
1952-11-27;Карина;9085;FEMALE
1975-07-16;Всеволод;9086;MALE
2001-07-06;Матвей;9087;MALE
2005-04-21;Кира;9088;FEMALE
1931-12-24;Алла;9089;FEMALE
1954-08-12;Алексей;9090;MALE
1980-04-03;Наташа;9091;FEMALE
2007-04-24;Лиана;9092;FEMALE
1933-12-14;Кристина;9093;FEMALE
1956-08-15;Станислав;9094;MALE
1982-04-05;Арсен;9095;MALE
2010-04-26;Марсель;9096;MALE
1935-11-17;Марьяна;9097;FEMALE
1958-08-05;Ольга;9098;FEMALE
1984-08-08;Дамир;9099;MALE
2012-03-17;Семен;9100;MALE
1937-11-19;Олег;9101;MALE
1961-07-08;Виктория;9102;FEMALE
1986-07-26;Анна;9103;FEMALE
1996-12-08;Регина;9104;FEMALE
1922-12-26;Камилла;9105;FEMALE
1945-08-14;Виктор;9106;MALE
1971-04-05;Антон;9107;MALE
1999-12-26;Игорь;9108;MALE
1924-12-17;Эвелина;9109;FEMALE
1947-08-17;Филипп;9110;MALE
1973-04-07;Савелий;9111;MALE
2001-04-28;Гордей;9112;MALE
1926-12-19;Егор;9113;MALE
1950-08-19;Милена;9114;FEMALE
1975-04-10;Владислава;9115;FEMALE
2003-04-03;Влада;9116;FEMALE
1928-12-22;Эдуард;9117;MALE
1952-08-10;Людмила;9118;FEMALE
1977-04-12;Олеся;9119;FEMALE
1923-03-17;Демид;9120;MALE
1948-03-08;Радмир;9121;MALE
1972-11-24;Диана;9122;FEMALE
1997-07-26;Стефания;9123;FEMALE
1925-03-08;Любовь;9124;FEMALE
1950-03-10;Захар;9125;MALE
1974-11-26;Тамара;9126;FEMALE
1999-07-17;Валерия;9127;FEMALE
1927-03-10;Татьяна;9128;FEMALE
1953-03-01;Жанна;9129;FEMALE
1976-11-01;Роберт;9130;MALE
2002-07-19;Амалия;9131;FEMALE
1929-07-12;Амелия;9132;FEMALE
1955-03-03;Дарья;9133;FEMALE
1978-11-19;Богдан;9134;MALE
2004-07-22;Назар;9135;MALE
2014-03-19;Каролина;9136;FEMALE
1939-11-10;Глеб;9137;MALE
1963-07-10;Ярослава;9138;FEMALE
1988-07-01;Ирина;9139;FEMALE
2016-03-22;Элина;9140;FEMALE
1942-11-12;Зарина;9141;FEMALE
1965-11-28;Тимофей;9142;MALE
1991-07-03;Лилия;9143;FEMALE
2018-03-12;Мирослава;9144;FEMALE
1944-11-15;Карина;9145;FEMALE
1967-11-03;Руслан;9146;MALE
1993-07-22;Матвей;9147;MALE
2021-03-15;Максим;9148;MALE
1946-11-05;Таисия;9149;FEMALE
1969-11-05;Анжелика;9150;FEMALE
1995-07-24;Валерий;9151;MALE
1940-06-01;Кира;9152;FEMALE
1966-02-19;Вероника;9153;FEMALE
1989-10-20;Анатолий;9154;MALE
2015-10-10;Рамиль;9155;MALE
1942-06-03;Альберт;9156;MALE
1968-02-22;Алла;9157;FEMALE
1991-10-22;Альбина;9158;FEMALE
2017-10-13;Елисей;9159;MALE
1945-06-06;Степан;9160;MALE
1970-02-24;Артемий;9161;MALE
1994-02-12;Ольга;9162;FEMALE
2019-10-03;Вера;9163;FEMALE
1947-06-24;Самира;9164;FEMALE
1972-02-15;Тимур;9165;MALE
1996-02-15;Инна;9166;FEMALE
2021-10-06;Анна;9167;FEMALE
1931-07-03;Евгений;9168;MALE
1957-03-06;Камилла;9169;FEMALE
1980-11-22;Мадина;9170;FEMALE
2006-07-12;Антон;9171;MALE
1934-07-05;Игорь;9172;MALE
1959-03-24;Кирилл;9173;MALE
1983-11-24;Юлиана;9174;FEMALE
2008-07-15;Мелания;9175;FEMALE
1936-07-08;Наталия;9176;FEMALE
1961-03-26;Егор;9177;MALE
1985-11-27;Милена;9178;FEMALE
2010-07-17;Алёна;9179;FEMALE
1938-06-10;Светлана;9180;FEMALE
1964-02-01;Амина;9181;FEMALE
1987-10-17;Александр;9182;MALE
2013-10-08;Олеся;9183;FEMALE
1958-10-24;Эмилия;9184;FEMALE
1983-06-15;Лев;9185;MALE
2007-02-03;Ярослав;9186;MALE
1932-10-22;Ксения;9187;FEMALE
1960-10-15;Екатерина;9188;FEMALE
1986-06-06;Злата;9189;FEMALE
2009-02-06;Игнат;9190;MALE
1935-10-24;Герман;9191;MALE
1962-10-17;Родион;9192;MALE
1988-06-08;Жанна;9193;FEMALE
2011-02-08;Савелий;9194;MALE
1937-10-27;Мирослав;9195;MALE
1964-09-20;Святослав;9196;MALE
1990-05-10;Давид;9197;MALE
2013-02-27;Алия;9198;FEMALE
1939-09-17;Марк;9199;MALE
1949-06-27;Каролина;9200;FEMALE
1975-02-17;Майя;9201;FEMALE
1998-02-17;Иван;9202;MALE
1924-10-08;Нина;9203;FEMALE
1951-06-01;Виталий;9204;MALE
1977-06-20;Ангелина;9205;FEMALE
2000-02-08;Тимофей;9206;MALE
1926-10-26;Артём;9207;MALE
1953-06-20;Святогор;9208;MALE
1979-06-10;Юрий;9209;MALE
2002-02-10;Лидия;9210;FEMALE
1928-10-01;Матвей;9211;MALE
1956-06-22;Георгий;9212;MALE
1981-06-13;Ильдар;9213;MALE
2005-02-13;София;9214;FEMALE
1930-10-03;Агата;9215;FEMALE
1998-05-17;Эдуард;9216;MALE
1923-01-08;Артём;9217;MALE
1947-09-08;Аделина;9218;FEMALE
1972-05-27;Варвара;9219;FEMALE
2000-05-20;Алиса;9220;FEMALE
1926-01-10;Василий;9221;MALE
1949-09-10;Ринат;9222;MALE
1975-09-01;Ангелина;9223;FEMALE
2002-05-22;Кристина;9224;FEMALE
1928-01-13;Юлия;9225;FEMALE
1951-09-01;Виталий;9226;MALE
1977-09-19;Тамерлан;9227;MALE
2004-05-13;Эмиль;9228;MALE
1930-01-03;Агата;9229;FEMALE
1953-09-03;Мирослава;9230;FEMALE
1979-09-22;Юрий;9231;MALE
1989-02-03;Дарья;9232;FEMALE
2015-02-22;Рамиль;9233;MALE
1938-10-10;Савва;9234;MALE
1964-06-01;Амина;9235;FEMALE
1991-06-22;Альбина;9236;FEMALE
2017-02-12;Ариана;9237;FEMALE
1940-10-13;Николай;9238;MALE
1966-06-03;Петр;9239;MALE
1993-06-24;Михаил;9240;MALE
2019-02-15;Вера;9241;FEMALE
1942-10-15;Альберт;9242;MALE
1968-06-06;Владимир;9243;MALE
1996-06-27;Арсений;9244;MALE
2021-02-17;Дмитрий;9245;MALE
1945-10-05;Самира;9246;FEMALE
1970-06-24;Артемий;9247;MALE
2015-05-13;Самир;9248;MALE
1941-05-03;Яна;9249;FEMALE
1964-01-20;Амелия;9250;FEMALE
1990-09-22;Сергей;9251;MALE
2018-05-03;Филипп;9252;MALE
1943-05-06;Влад;9253;MALE
1967-01-22;Милана;9254;FEMALE
1992-09-13;Камилла;9255;FEMALE
2020-05-06;Есения;9256;FEMALE
1945-05-24;Вадим;9257;MALE
1969-01-25;Александра;9258;FEMALE
1994-09-15;Арина;9259;FEMALE
1922-09-08;Анастасия;9260;FEMALE
1948-05-27;Олеся;9261;FEMALE
1971-01-15;Гордей;9262;MALE
1997-09-18;Наталья;9263;FEMALE
2007-05-15;Олег;9264;MALE
1932-01-06;Герман;9265;MALE
1956-09-06;Мария;9266;FEMALE
1981-09-24;Оксана;9267;FEMALE
2009-05-17;Тамара;9268;FEMALE
1934-01-08;Владислав;9269;MALE
1958-01-24;Эмилия;9270;FEMALE
1983-09-15;Снежана;9271;FEMALE
2011-05-08;Зарина;9272;FEMALE
1937-01-11;Амалия;9273;FEMALE
1960-01-27;Федор;9274;MALE
1986-09-17;Злата;9275;FEMALE
2013-05-10;Василиса;9276;FEMALE
1939-05-01;Нелли;9277;FEMALE
1962-01-01;Роман;9278;MALE
1988-09-20;Яромир;9279;MALE
1933-08-25;Виктория;9280;FEMALE
1959-04-15;Нина;9281;FEMALE
1982-12-15;Марсель;9282;MALE
2008-12-06;Варвара;9283;FEMALE
1935-08-27;Алиса;9284;FEMALE
1961-04-18;Ирина;9285;FEMALE
1984-12-06;Ринат;9286;MALE
2010-12-08;Рустам;9287;MALE
1937-08-17;Амир;9288;MALE
1963-04-20;Юлия;9289;FEMALE
1986-04-08;Элина;9290;FEMALE
2012-12-27;Глеб;9291;MALE
1940-08-20;Руслан;9292;MALE
1965-04-11;Валерий;9293;MALE
1989-04-11;Ясмина;9294;FEMALE
2014-12-01;Карина;9295;FEMALE
1924-08-27;Людмила;9296;FEMALE
1950-04-01;Наташа;9297;FEMALE
1973-01-17;Константин;9298;MALE
1999-08-08;Борис;9299;MALE
1926-08-01;Станислав;9300;MALE
1952-04-20;Евгения;9301;FEMALE
1975-12-20;Кира;9302;FEMALE
2001-08-11;Даниил;9303;MALE
1929-08-04;Михаил;9304;MALE
1954-04-22;Дамир;9305;MALE
1978-12-10;Лиана;9306;FEMALE
2003-12-13;Алла;9307;FEMALE
1931-08-22;Инна;9308;FEMALE
1956-04-25;Дмитрий;9309;MALE
1980-12-13;Дарина;9310;FEMALE
2005-12-03;Марьяна;9311;FEMALE
1951-12-20;Самир;9312;MALE
1976-07-11;Савва;9313;MALE
2000-04-27;Амелия;9314;FEMALE
1925-12-18;Галина;9315;FEMALE
1953-11-11;Надежда;9316;FEMALE
1978-07-01;Влад;9317;MALE
2002-03-01;Евгений;9318;MALE
1927-11-20;Дарья;9319;FEMALE
1955-11-13;Юлиана;9320;FEMALE
1981-07-04;Алёна;9321;FEMALE
2004-03-04;Даниэль;9322;MALE
1930-11-23;Кирилл;9323;MALE
1957-11-16;Александр;9324;MALE
1983-07-06;Владислава;9325;FEMALE
2006-03-22;Владимир;9326;MALE
1932-03-13;Леонид;9327;MALE
1942-08-22;Софья;9328;FEMALE
1967-08-13;Денис;9329;MALE
1991-04-01;Мирослава;9330;FEMALE
2016-12-04;Антонина;9331;FEMALE
1944-08-25;Тамара;9332;FEMALE
1970-08-15;Стефания;9333;FEMALE
1993-04-04;Демид;9334;MALE
2019-12-22;Таисия;9335;FEMALE
1946-08-15;Маргарита;9336;FEMALE
1972-08-06;Амалия;9337;FEMALE
1995-04-06;Илья;9338;MALE
2021-12-25;Вячеслав;9339;MALE
1948-08-18;Роберт;9340;MALE
1974-08-08;Марина;9341;FEMALE
1997-04-09;Лариса;9342;FEMALE
1923-12-27;Яромир;9343;MALE
1927-08-14;Алиса;9344;FEMALE
1953-08-05;Лилия;9345;FEMALE
1976-04-21;Рамиль;9346;MALE
2002-12-12;Ян;9347;MALE
1930-08-05;Амир;9348;MALE
1955-08-23;Ольга;9349;FEMALE
1979-04-24;Элина;9350;FEMALE
2004-12-14;Тамерлан;9351;MALE
1932-08-07;Эмиль;9352;MALE
1957-08-26;Валерий;9353;MALE
1981-04-26;Эльмира;9354;FEMALE
2006-12-17;Дарина;9355;FEMALE
1934-12-10;Софья;9356;FEMALE
1960-08-28;Иван;9357;MALE
1983-04-16;Мария;9358;FEMALE
2009-12-07;Антонина;9359;FEMALE
2019-08-16;Станислав;9360;MALE
1944-04-07;Евгения;9361;FEMALE
1968-12-07;Яна;9362;FEMALE
1993-12-26;Евгений;9363;MALE
2021-08-19;Михаил;9364;MALE
1946-04-10;Мирон;9365;MALE
1970-04-26;Лиана;9366;FEMALE
1995-12-16;Ульяна;9367;FEMALE
1923-08-09;Инна;9368;FEMALE
1949-04-28;Дмитрий;9369;MALE
1972-04-28;Алёна;9370;FEMALE
1998-12-19;Наталия;9371;FEMALE
1925-08-12;Эльвира;9372;FEMALE
1951-04-02;Валентина;9373;FEMALE
1974-04-03;Семен;9374;MALE
2000-12-21;Варвара;9375;FEMALE
1945-11-26;Надежда;9376;FEMALE
1971-07-17;Влад;9377;MALE
1994-03-17;Ксения;9378;FEMALE
2020-03-07;Эмилия;9379;FEMALE
1947-11-28;Есения;9380;FEMALE
1973-07-19;Ева;9381;FEMALE
1996-03-07;Даниэль;9382;MALE
1922-03-26;Арина;9383;FEMALE
1949-11-19;Анастасия;9384;FEMALE
1975-07-22;Владислава;9385;FEMALE
1998-07-10;Мирослав;9386;MALE
1924-03-28;Родион;9387;MALE
1952-11-21;Платон;9388;MALE
1977-07-12;Тихон;9389;MALE
